5699.387954, 4.60989931038
5699.405508, 5.04121009163
5699.426282, 7.51224548226
5699.447461, 5.04121009163
5699.467257, 5.78661931038
5699.487336, 6.21793009163
5699.509193, 6.10033470101
5699.529925, 6.06126391976
5699.55316, 5.47290391976
5699.574817, 5.74716548226
5699.590469, 5.78661931038
5699.61028, 5.86514391976
5699.635274, 6.25738391976
5699.656842, 5.98273931038
5699.672808, 4.68842391976
5699.693171, 5.66902391976
5699.716877, 4.68842391976
5699.738545, 5.11973470101
5699.757402, 6.06126391976
5699.779686, 5.08066391976
5699.795906, 3.86449009163
5699.816726, 5.43345009163
5699.840135, 4.45285009163
5699.861662, 4.96268548226
5699.878796, 4.41377931038
5699.897157, 4.13913470101
5699.918179, 3.78596548226
5699.938182, 3.31558391976
5699.961174, 3.00148548226
5699.98471, 3.51170391976
5700.005406, 4.68842391976
5700.026104, 3.70782391976
5700.041105, 2.41312548226
5700.061167, 2.76629470101
5700.085192, 3.23705931038
5700.111967, 2.45257931038
5700.125744, 2.45257931038
5700.143139, 2.76629470101
5700.164122, 3.94301470101
5700.185162, 2.60924548226
5700.205147, 3.00148548226
5700.225543, 2.02088548226
5700.245169, 3.58984548226
5700.266507, 3.00148548226
5700.287282, 2.02088548226
5700.309844, 0.56990391976
5700.328069, 2.49165009163
5700.348091, 1.90329009163
5700.369066, 2.72722391976
5700.389069, 1.04028548226
5700.41008, 3.39372548226
5700.430806, 1.07973931038
5700.451621, 0.687499310385
5700.474774, 2.13886391976
5700.496302, 3.55077470101
5700.515698, 1.58957470101
5700.534467, 2.60924548226
5700.553062, 2.57017470101
5700.573079, 2.45257931038
5700.594055, 1.82476548226
5700.614091, 2.21700548226
5700.634989, 2.45257931038
5700.658272, 1.51105009163
5700.679797, 1.47197931038
5700.697893, 2.21700548226
5700.720375, 2.49165009163
5700.741327, 2.64869931038
5700.758045, 0.96214391976
5700.778055, 2.60924548226
5700.799417, 1.35438391976
5700.819051, 0.491379310385
5700.86391, 2.96241470101
5700.885213, 1.74662391976
5700.901943, 3.19760548226
5700.921977, 0.80509470101
5700.945057, 1.23640548226
5700.965664, 2.72722391976
5700.986574, 0.334330091635
5701.003914, 3.15853470101
5701.023948, 2.41312548226
5701.045214, 1.78569470101
5701.065421, 1.70717009163
5701.086748, 1.51105009163
5701.106967, 1.27585931038
5701.127416, 1.55050391976
5701.148086, 2.09941009163
5701.188719, 2.37405470101
5701.209575, 1.51105009163
5701.229673, 1.15826391976
5701.249891, 1.82476548226
5701.269929, 2.41312548226
5701.291663, 0.922690091635
5701.312033, 1.98181470101
5701.372845, 0.64804548226
5701.392953, 1.43252548226
5701.41388, 1.15826391976
5701.433872, 1.11881009163
5701.454866, 2.96241470101
5701.478836, 1.74662391976
5701.500476, 3.31558391976
5701.581163, 1.19733470101
5701.601238, 2.49165009163
5701.618878, 2.09941009163
5701.638904, 0.334330091635
5701.684635, 0.922690091635
5701.705356, 0.60897470101
5701.724584, 1.86421931038
5701.741783, 1.47197931038
5701.762585, 0.726570091635
5701.783915, 1.27585931038
5701.802859, 2.96241470101
5701.82387, 2.25645931038
5701.843822, 1.19733470101
5701.864978, 1.94274391976
5701.885248, 1.31493009163
5701.906457, 1.86421931038
5701.925791, 0.530450091635
5701.946758, 0.883619310385
